Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000089091,DZANK1,Gene Expression,0.003597314419563657,0.22501210457184473,0.2693794287092468,1284,0.10876796899863296,1188
ENSG00000079689,SCGN,Gene Expression,0.0035954098386012335,0.22399096975175903,0.26828137560947457,255,0.022666678992086842,250
ENSG00000168228,ZCCHC4,Gene Expression,0.003594371200225902,0.225622182200222,0.2700203477398206,4197,0.3466382022092054,3461
ENSG00000218891,ZNF579,Gene Expression,0.0035928528342075044,0.2257685846175994,0.27015977188446383,2865,0.24313566209795887,2492
ENSG00000187144,SPATA21,Gene Expression,0.003590137265378659,0.22436394169136475,0.26871028451125273,194,0.017041540592778563,190
ENSG00000188993,LRRC66,Gene Expression,0.0035882119771749334,0.22558679812350846,0.26999588363871463,462,0.042026295050736566,449
ENSG00000130368,MAS1,Gene Expression,0.0035882062367637475,0.21863270815031077,0.26216912841547596,85,0.009466692212076942,84
ENSG00000180767,CHST13,Gene Expression,0.0035855071105500127,0.22443959665148516,0.26876526422530883,210,0.020978105681414366,208
ENSG00000186638,KIF24,Gene Expression,0.0035843589176728806,0.22628088072738572,0.27075486615874,637,0.05415464039048231,607
ENSG00000102057,KCND1,Gene Expression,0.003582081331169019,0.22700337520189207,0.27154743373207463,1295,0.10445098133333089,1202
ENSG00000000460,C1orf112,Gene Expression,0.003579420122480459,0.22748180120536676,0.2720837139061211,3318,0.27543579476504876,2837
ENSG00000135482,ZC3H10,Gene Expression,0.003579339486442089,0.22751779435384467,0.27210875206378204,3987,0.3409849526994646,3325
ENSG00000148584,A1CF,Gene Expression,0.003578364981082116,0.22084120973807453,0.2647018121895369,65,0.005848674897780007,65
ENSG00000134765,DSC1,Gene Expression,0.0035746746059965276,0.22220213069953054,0.26619175890803004,54,0.0046440544515349656,54
ENSG00000158473,CD1D,Gene Expression,0.0035727802159667647,0.22792280250747732,0.2725570561553678,813,0.07100945690906399,777
ENSG00000042813,ZPBP,Gene Expression,0.0035724685284804266,0.2257392317062168,0.27014253776406594,214,0.020777693981721555,211
ENSG00000185621,LMLN,Gene Expression,0.003570780470807323,0.22856802543527133,0.2732924597399363,2906,0.2373077277782289,2531
ENSG00000182983,ZNF662,Gene Expression,0.0035693228522428533,0.22873151378812695,0.2734517482226853,2409,0.19758493457348678,2122
ENSG00000196296,ATP2A1,Gene Expression,0.003566724440006539,0.22838963176747074,0.27309723091829985,529,0.04530302227237522,512
ENSG00000162572,SCNN1D,Gene Expression,0.003565358080377345,0.22914575053656439,0.27392884991367394,1457,0.12404689516249695,1361
ENSG00000165799,RNASE7,Gene Expression,0.003564380578719847,0.22680223267215127,0.27134274926525204,199,0.020130950697443285,197
ENSG00000089335,ZNF302,Gene Expression,0.003563380966824998,0.22950151348589243,0.27429969884750566,2763,0.22694446708508298,2412
ENSG00000249158,PCDHA11,Gene Expression,0.0035628212307751497,0.2295415204536264,0.27432936920937734,2247,0.18002124507972117,1997
ENSG00000137869,CYP19A1,Gene Expression,0.0035617253126699853,0.22481940896012054,0.26916657172677033,117,0.01127704636449323,115
ENSG00000197483,ZNF628,Gene Expression,0.003561422088633292,0.2296318052819024,0.2744118925648783,1545,0.12963128647304437,1438
ENSG00000242515,UGT1A10,Gene Expression,0.0035591044032583126,0.22547685541464668,0.2699000530299603,102,0.009087945483418493,102
ENSG00000180881,CAPS2,Gene Expression,0.0035581401972591344,0.22999717987432744,0.2748194050488839,1138,0.0943102185374046,1078
ENSG00000165131,LLCFC1,Gene Expression,0.003556592256586235,0.22555553535329453,0.2699763492513698,115,0.010660021791166275,113
ENSG00000102078,SLC25A14,Gene Expression,0.0035561180027005174,0.23036943569259316,0.2752278057081107,1743,0.14251952905060886,1587
ENSG00000134152,KATNBL1,Gene Expression,0.003554847387403779,0.23058202092114133,0.27546357262969273,2299,0.18950878797561907,2047
ENSG00000100426,ZBED4,Gene Expression,0.0035519535663084394,0.23093143224548118,0.27580805401834885,2222,0.19031298697428528,1982
ENSG00000250298,GIMD1,Gene Expression,0.0035511399149423307,0.23011283742822908,0.27493942071617217,333,0.028300278137889594,327
ENSG00000134028,ADAMDEC1,Gene Expression,0.003543831208758681,0.23074834691394575,0.27562743212508817,344,0.03468795364099284,335
ENSG00000009765,IYD,Gene Expression,0.0035418919331479154,0.22944309718350553,0.27424802030884177,137,0.012925364028898859,137
ENSG00000148832,PAOX,Gene Expression,0.0035414211721452897,0.23219055008607103,0.27714698437740903,1363,0.11808850747747238,1261
ENSG00000134812,CBLIF,Gene Expression,0.0035330857273070484,0.227467947236226,0.2720837139061211,72,0.007359970702999346,72
ENSG00000112337,SLC17A2,Gene Expression,0.00353023160481316,0.23109902763772272,0.2759534979107859,165,0.016173276763886774,165
ENSG00000196378,ZNF34,Gene Expression,0.0035278350270010078,0.23408187594115404,0.2793491457883041,2903,0.23926702086794674,2523
ENSG00000244025,KRTAP19-3,Gene Expression,0.0035273455821625346,0.22754784707030984,0.2721266826867052,59,0.005305360199753287,59
ENSG00000182224,CYB5D1,Gene Expression,0.003526143165433637,0.23414579977523742,0.279406977687146,1366,0.10994459042932814,1278
ENSG00000225110,PNMA6F,Gene Expression,0.003521550437148714,0.23075820258374957,0.27562743212508817,107,0.010580767624331848,107
ENSG00000104755,ADAM2,Gene Expression,0.0035208864569110676,0.23112770088436285,0.27596949892814066,137,0.013252219118866364,137
ENSG00000116996,ZP4,Gene Expression,0.0035207970728874266,0.23208494188964313,0.2770575327037501,182,0.01908594018069294,179
ENSG00000091831,ESR1,Gene Expression,0.0035198923738498397,0.23499229716873327,0.2803800724737085,1586,0.13032543066028768,1443
ENSG00000111046,MYF6,Gene Expression,0.003517872978641461,0.23102332339586207,0.27588133173219426,107,0.011602988700395568,106
ENSG00000221986,MYBPHL,Gene Expression,0.0035176042390844013,0.23076494510976442,0.27562743212508817,100,0.009187166004979153,100
ENSG00000071203,MS4A12,Gene Expression,0.003517375862864418,0.23288599786144304,0.277958722198191,179,0.014787552296880517,173
ENSG00000155066,PROM2,Gene Expression,0.0035133341468941916,0.23525949242825828,0.28066180963199516,504,0.04564628309169564,489
ENSG00000188324,OR6C6,Gene Expression,0.0035102627535886174,0.23213132846584017,0.2770946009149281,110,0.010544869679178675,110
ENSG00000109066,TMEM104,Gene Expression,0.003509143022067491,0.23653678297612402,0.2821110977950881,3518,0.2846831319951806,2909
ENSG00000232258,TMEM114,Gene Expression,0.003504898367501759,0.23504088534750966,0.28041952838191825,217,0.020490600280165874,211
ENSG00000205111,CDKL4,Gene Expression,0.0035046513565809576,0.23662043069403715,0.2821922356419086,566,0.04197044896803873,548
ENSG00000108515,ENO3,Gene Expression,0.0035027652302831325,0.23687913973128882,0.2824634841816576,707,0.05934982478678848,681
ENSG00000185947,ZNF267,Gene Expression,0.0034990459062890413,0.23786459426071715,0.2835637232761693,3838,0.32207144430188633,3209
ENSG00000175097,RAG2,Gene Expression,0.0034956769894029702,0.23680396732032616,0.28239248188430394,277,0.025026171429798724,269
ENSG00000172938,MRGPRD,Gene Expression,0.0034910347629791604,0.2363974674533118,0.281982165263658,180,0.017829261331255026,178
ENSG00000174937,OR5M3,Gene Expression,0.003489411078298296,0.23192771751604946,0.2769064310689505,84,0.008345329971056827,84
ENSG00000170703,TTLL6,Gene Expression,0.003488333173965465,0.23776956512135428,0.28346913909855836,347,0.03195149143765793,339
ENSG00000171564,FGB,Gene Expression,0.003487468067132936,0.23419958113140016,0.2794526996938037,105,0.011406212319358603,105
ENSG00000198093,ZNF649,Gene Expression,0.003485066536410372,0.23966353706554155,0.285576394832318,2819,0.2280762610893875,2461
ENSG00000066557,LRRC40,Gene Expression,0.00348211874981068,0.24010278799145102,0.28608092820425507,5277,0.4588181034083663,4163
ENSG00000099381,SETD1A,Gene Expression,0.0034784045340517334,0.24060282363317098,0.2866200171563665,5258,0.42891688837013053,4084
ENSG00000165113,GKAP1,Gene Expression,0.003477381737473287,0.2406919065466364,0.28670723576973917,2974,0.24391668320278712,2557
ENSG00000237136,C4orf51,Gene Expression,0.0034754179671056032,0.2387035857160238,0.2845263599381776,190,0.015925994660521726,187
ENSG00000166188,ZNF319,Gene Expression,0.003473243210171787,0.24117464579377623,0.2872065296808636,2107,0.17344498851273274,1907
ENSG00000185652,NTF3,Gene Expression,0.0034694355068429403,0.24058443963997744,0.2866170132428794,355,0.032962085992970645,347
ENSG00000138823,MTTP,Gene Expression,0.0034654512204467815,0.24107856907278702,0.2871110377390053,302,0.02633824124839134,299
ENSG00000182035,ADIG,Gene Expression,0.0034640106339210303,0.24124206913618185,0.28726788896939964,358,0.034053315922978146,352
ENSG00000172362,OR5B12,Gene Expression,0.0034638375996563315,0.23953366465404646,0.2854404660445799,160,0.014519771607501668,159
ENSG00000137142,IGFBPL1,Gene Expression,0.003460926737469433,0.24016820619598356,0.28614000512694365,163,0.014575704327490262,160
ENSG00000185523,SPATA45,Gene Expression,0.0034590026835218386,0.24220485850343998,0.2883763566353886,367,0.031225584879419763,363
ENSG00000171984,SHLD1,Gene Expression,0.0034582363247508126,0.24314805863347821,0.289327775531664,1939,0.16911462558549678,1776
ENSG00000188522,FAM83G,Gene Expression,0.0034579565739139904,0.2427761153260155,0.2889613087297131,747,0.06285906838859917,711
ENSG00000160117,ANKLE1,Gene Expression,0.0034536496193543977,0.2428142420676891,0.2889876524780051,493,0.04375074646572011,479
ENSG00000162892,IL24,Gene Expression,0.003453059764511577,0.24164180895540888,0.28772493219211087,242,0.02267621738678601,235
ENSG00000186886,OR5D3P,Gene Expression,0.003450749399744049,0.24101527124236455,0.2870734961159054,147,0.01351254232420682,147
ENSG00000198398,TMEM207,Gene Expression,0.0034501888185492105,0.23820788317518993,0.283954231501023,94,0.008253985875845,93
ENSG00000156502,SUPV3L1,Gene Expression,0.0034485232309287377,0.2445715928983545,0.29086843362603615,5771,0.48091682551276815,4431
ENSG00000142632,ARHGEF19,Gene Expression,0.003447653295061399,0.24438839601291407,0.29066968980761876,1051,0.08702483814575372,993
ENSG00000145103,ILDR1,Gene Expression,0.003447227617826491,0.2425405291251872,0.28873796420892134,227,0.02141142486518577,221
ENSG00000187258,NPSR1,Gene Expression,0.003446340464261593,0.2410478097834905,0.28709332772908114,142,0.01442198426226246,140
ENSG00000149929,HIRIP3,Gene Expression,0.0034456564665874896,0.24494681103552463,0.2912571682417014,5402,0.4501797206538017,4190
ENSG00000133454,MYO18B,Gene Expression,0.003443533824372592,0.2389376907976093,0.28478661840514524,67,0.006314617553727087,67
ENSG00000021488,SLC7A9,Gene Expression,0.003441729857644265,0.24420246339242357,0.290486788086748,311,0.028426914563444705,307
ENSG00000269226,TMSB15B,Gene Expression,0.003438823793546012,0.24463119874076988,0.2909201744140431,332,0.028538262775693903,326
ENSG00000155542,SETD9,Gene Expression,0.003435704439771442,0.24606057797673064,0.29251579892593393,1306,0.10900372320044675,1213
ENSG00000180198,RCC1,Gene Expression,0.0034354566618229484,0.24607007270320413,0.29251579892593393,1280,0.10872400962483643,1178
ENSG00000165898,ISCA2,Gene Expression,0.003434299221248628,0.2463965430795083,0.29288462186064307,2814,0.23217940045872518,2428
ENSG00000169876,MUC17,Gene Expression,0.0034301457735151464,0.24267025527976305,0.28885433746047684,125,0.012418103269676843,125
ENSG00000100206,DMC1,Gene Expression,0.003428945899220251,0.24591136833718563,0.2923656082698123,292,0.025063409759026573,285
ENSG00000205359,SLCO6A1,Gene Expression,0.003424901874205251,0.2432455970213243,0.2894247789133616,138,0.01385855171880455,137
ENSG00000188408,MAGEB5,Gene Expression,0.003424519486352224,0.2436888190898523,0.2899139631376443,83,0.007149549219438781,83
ENSG00000137218,FRS3,Gene Expression,0.0034239870234144937,0.24781550732728563,0.29445222227691664,3254,0.273635219480924,2793
ENSG00000128311,TST,Gene Expression,0.003423494402847262,0.24782939821724215,0.29445222227691664,2530,0.20635019501325388,2200
ENSG00000006634,DBF4,Gene Expression,0.0034232686762547346,0.24784583137667449,0.29445238524197065,1882,0.14912395643417625,1711
ENSG00000154655,L3MBTL4,Gene Expression,0.0034220528694682553,0.24810386059864387,0.2947395566835566,4205,0.3419139977074931,3406
ENSG00000123473,STIL,Gene Expression,0.003421715404628323,0.24777377738200523,0.29442485752436226,943,0.0773713606107796,900
ENSG00000184022,OR2T10,Gene Expression,0.0034187577018443835,0.24499675347781458,0.2912973836014103,142,0.013601414087025043,140
ENSG00000110031,LPXN,Gene Expression,0.003418392423131776,0.24861141670267428,0.29522605733442575,5203,0.4434463932487639,4120
ENSG00000105675,ATP4A,Gene Expression,0.0034153723805362152,0.23937609791510805,0.2852715151845461,54,0.005706533032728316,54
ENSG00000085465,OVGP1,Gene Expression,0.0034153437731757027,0.24849319710945483,0.29514386239208174,643,0.05603844126528073,616
ENSG00000205784,ARRDC5,Gene Expression,0.003413228992060784,0.24899609790274901,0.29562458065607283,1009,0.08803884994760086,950
ENSG00000138079,SLC3A1,Gene Expression,0.003409006084621167,0.24880040207128307,0.2954310616432946,393,0.035258387393692914,383
ENSG00000198520,ARMH1,Gene Expression,0.0034076250369765968,0.24894700401509073,0.29558571530744343,349,0.029989779510270688,343
ENSG00000170909,OSCAR,Gene Expression,0.003404594535032872,0.2502419169107366,0.2969866139021412,1392,0.12419498593619792,1312
ENSG00000213085,CFAP45,Gene Expression,0.0033977823363775597,0.25000769248415144,0.2967476184389498,283,0.024550646875509178,276
ENSG00000176153,GPX2,Gene Expression,0.003397506686245212,0.24856357250055883,0.29518864222889235,190,0.019531597727200475,188
ENSG00000215251,FASTKD5,Gene Expression,0.003396600754081493,0.2515710099242061,0.2985051601208616,5486,0.45184669023671714,4271
ENSG00000165699,TSC1,Gene Expression,0.0033962511018683344,0.25163096132910345,0.29855669054143874,7389,0.5970949299979887,5172
ENSG00000244020,MT1HL1,Gene Expression,0.0033926497327464613,0.24249292050466353,0.28870030840078836,64,0.0065777607952031015,64
ENSG00000163673,DCLK3,Gene Expression,0.0033911922360713113,0.2502278480312601,0.2969866139021412,214,0.019386914907999802,212
ENSG00000134864,GGACT,Gene Expression,0.0033899198135621767,0.2522369456610527,0.29919709651083576,1364,0.12103702640240016,1268
ENSG00000181544,FANCB,Gene Expression,0.0033896057547175805,0.2522571267233136,0.2992013931182587,1126,0.09495065447972231,1063
ENSG00000160994,CCDC105,Gene Expression,0.003389293313391853,0.24656729886201578,0.29306831490183943,67,0.005787161294848058,67
ENSG00000172828,CES3,Gene Expression,0.0033865142932501036,0.2521375245486168,0.29909880062164895,588,0.053658925132823526,574
ENSG00000091137,SLC26A4,Gene Expression,0.0033826036441128066,0.2525455003734156,0.29952377067589414,362,0.03186187429380363,359
ENSG00000158014,SLC30A2,Gene Expression,0.003381638070742429,0.24971775791722273,0.2964424261090794,130,0.013046701480188452,130
ENSG00000113249,HAVCR1,Gene Expression,0.0033813452810258536,0.24432923594323253,0.2906184559448534,45,0.0038873327312872524,45
ENSG00000235863,B3GALT4,Gene Expression,0.0033812425703413597,0.2536368973148053,0.3006997636363242,3804,0.31735651134900805,3202
ENSG00000198346,ZNF813,Gene Expression,0.0033810855186951465,0.25327118092925494,0.30032530307197186,684,0.05519127362410767,660
ENSG00000116990,MYCL,Gene Expression,0.0033809273926847746,0.2529149439052589,0.2999225649028105,440,0.04129771428167039,429
ENSG00000172244,C5orf34,Gene Expression,0.003378777584995299,0.25366775668314334,0.300716618259265,877,0.06852232299013587,831
ENSG00000186792,HYAL3,Gene Expression,0.0033749533581403104,0.2537039125644003,0.3007397491390244,455,0.039509086182245266,438
ENSG00000102048,ASB9,Gene Expression,0.003374580435774609,0.25421852057914407,0.3012904662432477,894,0.08020080538433262,860
ENSG00000189233,NUGGC,Gene Expression,0.0033742255910892173,0.2535807561260719,0.30065293191876596,460,0.04295600463571799,452
ENSG00000203697,CAPN8,Gene Expression,0.0033735019997150812,0.2521303161982813,0.29909880062164895,178,0.01578641836183449,176
ENSG00000185158,LRRC37B,Gene Expression,0.003370465449379205,0.2549661396236318,0.3020576433818124,1712,0.14437108863491727,1575
ENSG00000285231,OOSP3,Gene Expression,0.0033703453926948014,0.2535734233286886,0.30065293191876596,282,0.025961993805312826,278
ENSG00000039139,DNAH5,Gene Expression,0.0033682133167733776,0.2471884543077938,0.29378729072469423,75,0.006978732547623334,75
ENSG00000213551,DNAJC9,Gene Expression,0.0033653818253014593,0.2557525837070691,0.3028701949798815,2219,0.18395164364398534,1965
ENSG00000162669,HFM1,Gene Expression,0.003363796297915659,0.25452882243664776,0.30161865769988117,241,0.022354245059481657,239
ENSG00000282815,TEX13C,Gene Expression,0.003363210133357616,0.24843843454502812,0.29509821678898984,84,0.010003284513424693,84
ENSG00000139618,BRCA2,Gene Expression,0.0033625118489660185,0.25609437193375983,0.30325032943036007,1777,0.14150315699786808,1615
ENSG00000141026,MED9,Gene Expression,0.003362443753998548,0.25623307523912264,0.303379558121729,4172,0.34069507662553894,3414
ENSG00000187223,LCE2D,Gene Expression,0.0033623278621402056,0.24492636410392832,0.29125202191470095,47,0.003964033805164026,47
ENSG00000124602,UNC5CL,Gene Expression,0.0033613758733003294,0.2547232474221237,0.30182155574865727,296,0.027909993509316493,294
ENSG00000100628,ASB2,Gene Expression,0.003360273142132417,0.25275391047212725,0.29975127384621075,120,0.011543658664190737,118
ENSG00000204923,FBXO48,Gene Expression,0.0033592766556262465,0.25641464420844917,0.3035746433103439,1113,0.09086848959771435,1044
ENSG00000170925,TEX13B,Gene Expression,0.0033580651836987146,0.25144195548095283,0.2983716223540643,89,0.008276349463103239,88
ENSG00000204967,PCDHA4,Gene Expression,0.0033575782880791803,0.2568241488475387,0.3040395430469879,2278,0.18135718435417442,2012
ENSG00000155719,OTOA,Gene Expression,0.0033574081371936623,0.25533594783238867,0.3023966206582835,235,0.021090686341526457,234
ENSG00000186440,OR6P1,Gene Expression,0.003356330232759382,0.25480245207692365,0.3018835162663388,222,0.022444812484437925,219
ENSG00000247626,MARS2,Gene Expression,0.003353166412136981,0.25723217895753425,0.3044627434549775,1083,0.09148565209123073,1025
ENSG00000153086,ACMSD,Gene Expression,0.003348789108020433,0.25523130867893484,0.3023123249111553,172,0.017638435873759253,171
ENSG00000166135,HIF1AN,Gene Expression,0.003348657615352716,0.2581718707009557,0.3054349199041163,7323,0.6056571353014022,5270
ENSG00000146926,ASB10,Gene Expression,0.0033476157899104946,0.2550230978361414,0.302105314023552,198,0.01963450258723608,195
ENSG00000187642,PERM1,Gene Expression,0.00334740096460315,0.25528687620442203,0.30235832237399723,182,0.015880084581784186,179
ENSG00000134242,PTPN22,Gene Expression,0.003346170165562734,0.25786895462181336,0.3051364859896232,712,0.06610854844377691,684
ENSG00000261308,FIGNL2,Gene Expression,0.003345264517724466,0.2568758790509691,0.30408086075550056,284,0.02709498554948057,279
ENSG00000212719,LINC02693,Gene Expression,0.0033402436174413998,0.2592422576148088,0.3066574288102147,2754,0.23418839003991165,2401
ENSG00000269058,CALR3,Gene Expression,0.0033352446265592006,0.2577789745427239,0.30504998958756163,185,0.015614886381291328,184
ENSG00000222011,FAM185A,Gene Expression,0.003329622238006595,0.2607673631452392,0.3082835307950358,3340,0.26304659443690465,2827
ENSG00000188037,CLCN1,Gene Expression,0.003329411134113967,0.25993545485996306,0.3073804799649655,494,0.04041748268090405,478
ENSG00000100739,BDKRB1,Gene Expression,0.003326209897601808,0.25925782177041157,0.3066574288102147,228,0.020427869698835553,224
ENSG00000113205,PCDHB3,Gene Expression,0.0033231164403867914,0.2616603318608419,0.3092582768441623,2914,0.23880874937395757,2541
ENSG00000159961,OR3A3,Gene Expression,0.003322878960931429,0.2579205579075463,0.30517756275499014,163,0.01600855802726253,163
ENSG00000117148,ACTL8,Gene Expression,0.0033215924338432187,0.2573616576485409,0.3045960432338695,114,0.011429751200372942,113
ENSG00000176925,OR51F2,Gene Expression,0.003321188264177447,0.2596719203302147,0.3070889409285064,213,0.019908959677243224,211
ENSG00000115009,CCL20,Gene Expression,0.0033210422561482694,0.26110907572554654,0.3086471208481552,452,0.039740751487721444,433
ENSG00000137760,ALKBH8,Gene Expression,0.0033195052777027986,0.26198416502291977,0.3096005152255813,1159,0.0931361732826872,1092
ENSG00000184967,NOC4L,Gene Expression,0.0033169917977914874,0.2625536663872219,0.3102126592526458,4399,0.3624257671881829,3611
ENSG00000139187,KLRG1,Gene Expression,0.003316238963025534,0.26176920442267004,0.309366718210035,446,0.04148122538641608,437
ENSG00000162543,UBXN10,Gene Expression,0.0033131187598924795,0.26298847549844373,0.31064514373938545,1821,0.14825973494608988,1648
ENSG00000204572,KRTAP5-10,Gene Expression,0.0033094802167975665,0.2631654884397161,0.310813596353829,706,0.057454134587273595,682
ENSG00000038210,PI4K2B,Gene Expression,0.0033089219768420524,0.2636815509376189,0.3113799867092764,3923,0.32081612302294976,3227
ENSG00000149516,MS4A3,Gene Expression,0.0033087690018587168,0.26102729268711977,0.30857063471138807,144,0.012122197181033481,144
ENSG00000275410,HNF1B,Gene Expression,0.00330649576183864,0.2604999232420515,0.30798750985151013,139,0.014024485802864927,138
ENSG00000213988,ZNF90,Gene Expression,0.0033063632570936837,0.26302327672789616,0.31066594242360807,347,0.029366456144354316,342
ENSG00000178279,TNP2,Gene Expression,0.003304329706043318,0.2603915053518573,0.30787947324975196,152,0.014388972208301765,148
ENSG00000196263,ZNF471,Gene Expression,0.003303463688992431,0.2643649944601869,0.3121202417519447,2093,0.17356401312702807,1893
ENSG00000114455,HHLA2,Gene Expression,0.0033017437585850895,0.2627322225836144,0.31038303562362396,221,0.01955533856404944,219
ENSG00000007001,UPP2,Gene Expression,0.0033002522692858176,0.26287506922653536,0.3105314870459118,220,0.01994131403532948,216
ENSG00000229809,ZNF688,Gene Expression,0.003299350020429825,0.2649664555206128,0.31275380008984033,2622,0.2218062602975926,2300
ENSG00000150455,TIRAP,Gene Expression,0.0032970363567390447,0.2653477921606209,0.3131658560777439,3711,0.302917028023207,3073
ENSG00000163645,ERICH6,Gene Expression,0.0032970019426212527,0.26205995241992275,0.30966982409754656,194,0.01949409092806334,191
ENSG00000006659,LGALS14,Gene Expression,0.0032954069947214947,0.2600064380927509,0.30744429879575397,90,0.007844952264676842,89
ENSG00000162510,MATN1,Gene Expression,0.003293047179453358,0.2636907160651907,0.3113799867092764,194,0.01885533645724398,194
ENSG00000204539,CDSN,Gene Expression,0.0032921471435127126,0.26380108047820916,0.3114828284101654,237,0.02302110234387295,233
ENSG00000165891,E2F7,Gene Expression,0.0032884372236997358,0.26567249614174315,0.3135285959627168,461,0.03805815416581401,445
ENSG00000157538,VPS26C,Gene Expression,0.003286843029119035,0.2668410348818908,0.3147431724839014,8123,0.6662551335580207,5606
ENSG00000028839,TBPL1,Gene Expression,0.0032803520336340815,0.267754337310949,0.3157173793312149,6420,0.5250042751692008,4736
ENSG00000214943,GPR33,Gene Expression,0.0032778160384904055,0.2660401517578732,0.31394197375346206,202,0.017205631300411296,199
ENSG00000196357,ZNF565,Gene Expression,0.0032774631237344806,0.26810023271378114,0.31604273909872854,2850,0.229525236903743,2454
ENSG00000091583,APOH,Gene Expression,0.003276200152252508,0.2662831521134055,0.3141876894042787,227,0.020900752735914137,221
ENSG00000060566,CREB3L3,Gene Expression,0.003275927190716523,0.2593526681929963,0.3067314675729316,40,0.0033614844363942945,40
ENSG00000005189,REXO5,Gene Expression,0.003274763589209799,0.2679872274747157,0.31595075122280036,672,0.05511077722419825,637
ENSG00000022556,NLRP2,Gene Expression,0.0032713053390285326,0.2674219312229038,0.3153665889091926,305,0.027618656469574416,301
ENSG00000151577,DRD3,Gene Expression,0.003271275164620554,0.2661511347770942,0.3140524295884095,162,0.014689297974110307,161
ENSG00000143303,RRNAD1,Gene Expression,0.003270286232125729,0.26914986755308834,0.31719729694865334,4084,0.33617787436506963,3334
ENSG00000178358,OR2D3,Gene Expression,0.00326966990443115,0.2667657839422144,0.31467495430551456,226,0.020733485296488434,219
ENSG00000140279,DUOX2,Gene Expression,0.003268665189227381,0.2680468884927474,0.3160004715975372,294,0.02497889150117571,291
ENSG00000187980,PLA2G2C,Gene Expression,0.003267492258945852,0.26493905930989126,0.3127447483288969,133,0.014971404567917162,132
ENSG00000153046,CDYL,Gene Expression,0.0032646967533943925,0.2699474438751648,0.3180957586657332,3863,0.31974658470759615,3194
ENSG00000130173,ANGPTL8,Gene Expression,0.003257354003409703,0.2663361970742435,0.3142297580760369,124,0.01224010158111189,123
ENSG00000143373,ZNF687,Gene Expression,0.003256693086237239,0.27110045383968995,0.3193711109942208,4177,0.3435084151567995,3338
ENSG00000284283,TAF11L4,Gene Expression,0.003256334892863007,0.2664939571789975,0.3143953585967162,148,0.015657322455175853,147
ENSG00000177238,TRIM72,Gene Expression,0.003253161561777651,0.2693661920728867,0.3174315348963014,222,0.02276784161127211,220
ENSG00000132881,CPLANE2,Gene Expression,0.0032486160192484017,0.2721270947747998,0.32043430925290695,1636,0.13773037720853504,1503
ENSG00000183862,CNGA2,Gene Expression,0.0032462104868601345,0.26740903179958586,0.3153665889091926,87,0.007789581417572453,87
ENSG00000059691,GATB,Gene Expression,0.003246012285656321,0.27259282718825384,0.3208691464993058,2947,0.24205887317031272,2548
ENSG00000204086,RPA4,Gene Expression,0.0032445036884225786,0.271742895337971,0.32006533966897843,354,0.030333503711315202,348
ENSG00000256188,TAS2R30,Gene Expression,0.0032430870058459257,0.2726642135295383,0.3209203800329095,811,0.067961361306818,772
ENSG00000182472,CAPN12,Gene Expression,0.0032387536297680966,0.2726029258902454,0.3208691464993058,429,0.03671561408404735,418
ENSG00000171403,KRT9,Gene Expression,0.00323697545195199,0.27068114863334225,0.318918732045896,136,0.012283913622958208,135
ENSG00000145692,BHMT,Gene Expression,0.0032348033282215303,0.2710767116950801,0.31936396320130417,179,0.016341278836511305,177
ENSG00000213471,TTLL13P,Gene Expression,0.0032342682490893422,0.27321611615186625,0.32148619450039534,407,0.03911235327516448,396
ENSG00000173702,MUC13,Gene Expression,0.003232774382410488,0.2722826488573957,0.3205339228747334,183,0.016319857713906472,182
ENSG00000089505,CMTM1,Gene Expression,0.0032319776004670364,0.27388733694867273,0.3222130536705233,578,0.05312970204846267,561
ENSG00000188672,RHCE,Gene Expression,0.0032315800444983884,0.2722642259457413,0.3205331182312744,163,0.014196448588064198,163
ENSG00000095110,NXPE1,Gene Expression,0.0032305672542769144,0.2718518063219544,0.3201518795823108,170,0.016574931217770563,168
ENSG00000181001,OR52N1,Gene Expression,0.00322954563282963,0.2719458142009745,0.32024171772662985,127,0.01040715454581847,127
ENSG00000168350,DEGS2,Gene Expression,0.0032277499169078377,0.2749057664660506,0.323326973525683,1041,0.09097030290588358,990
ENSG00000206102,KRTAP19-8,Gene Expression,0.0032242758910700944,0.27383175188922526,0.32216863685938346,193,0.015835953177190318,189
ENSG00000126337,KRT36,Gene Expression,0.0032241138828901926,0.27332111924190805,0.32158880664075257,234,0.02463781011420317,231
ENSG00000137561,TTPA,Gene Expression,0.0032168824953080974,0.2753718700012071,0.32385409522597053,279,0.02450861360019877,272
ENSG00000160229,ZNF66,Gene Expression,0.003216031602185014,0.2758916498180388,0.32435982956354636,335,0.02756844492070674,328
ENSG00000165905,LARGE2,Gene Expression,0.0032159801622707665,0.27568122562040487,0.32413352848354343,294,0.02527065422076332,288
ENSG00000184459,BPIFC,Gene Expression,0.0032100186708856546,0.2731479689121479,0.3214269391256008,96,0.008828682010883026,96
ENSG00000117133,RPF1,Gene Expression,0.003209779668971879,0.27789455053022083,0.32658709811580877,4514,0.37700235320095854,3665
ENSG00000140522,RLBP1,Gene Expression,0.003207835572065183,0.2742638698357509,0.32262772819533786,118,0.010200630655430391,117
